Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
55,S29,一番槍,22400,False,S23,月面歩行,24404
56,S19,無道,22400,True,S40,朱雀親衛隊,21500
57,S38,二天一流道場,22400,True,S21,百鬼夜行新生,21779
58,S19,其除如林,31200,True,S39,RE・梁山泊,27600
59,S3,天神風,18000,False,S41,月華衆,19300
60,S40,蒼炎,18000,False,S41,あべ内閣,19800
61,S33,白夜の砦,24600,False,S40,桜花爛漫,26200
62,S29,白夜の風,22400,True,S39,風林火山,21500
63,S9,黒母衣衆,20215,True,S21,華光燐,19600
64,S39,天下布武,19700,False,S1,楽しく遊ぼう,20500
65,S19,翠虎軍,19700,True,S31,天晴れ,19300
66,S9,月華,19700,False,S13,関東同盟,21039
67,S9,八百万の民,21900,True,S19,天六大魔王,20300
68,S25,慈愛への旅路,19685,False,S13,六文銭,20500
69,S7,歌舞伎衆,19700,True,S42,魑魅魍魎,17100
70,S35,八重椿,26300,True,S41,自由無言同盟,24700
71,S39,毘、北陸軍談,21900,False,S23,天運懺悔,23200
72,S29,感謝祭,19700,True,S1,七福神,15400
73,S17,漆黒の軍団,24100,True,S7,織田家,23200
74,S31,雅治の家,21900,False,S39,武田騎馬隊,22700
75,S43,花魁道中,26300,False,S13,ピノ連合,29359
76,S25,梅の花,26300,True,S47,新撰組,25200
77,S5,華笠衆,19700,True,S27,百鬼夜行竜王,15000
78,S25,武神,21900,True,S39,少年探偵団,20300
79,S47,新撰組,24100,False,S25,梅の花,25200
80,S45,鳳仙花,23600,True,S11,天下布武1,22700
81,S37,千心夢楽,21365,False,S7,天狼衆,22661
82,S13,万里一空,23600,False,S44,金吾丸,24900
83,S48,笑点,23600,False,S31,珍遊記,24500
84,S33,天一,23542,False,S7,真田華撃団,24900
85,S45,飛春の野望,23600,True,S17,三方原,22700
86,S27,新立呑屋連合,19200,True,S29,天下統一,18100
87,S46,黒龍,21400,True,S46,蒼穹,20300
88,S3,成田長季,28000,True,S45,ハム一族,28983
89,S43,犬夜叉,21400,True,S11,鎮西一,20600
90,S46,蒼穹,19200,False,S46,黒龍,20300
91,S41,自由無言同盟,23600,False,S35,八重椿,25200
92,S39,少年探偵団,19200,False,S25,武神,20800
93,S19,天六大魔王,19200,False,S9,八百万の民,20800
94,S29,天下統一,17000,False,S27,新立呑屋連合,18100
95,S49,春夏秋冬,23600,True,S35,義義義,22700
96,S43,まほろば,23100,False,S15,朧桜,23700
97,S5,豆柴,23100,True,S10,覇王,22700
98,S1,§百花繚乱§,27500,True,S25,梅恋峰,25700
99,S6,つの将軍,18700,False,S33,破軍の星,19800
100,S15,上州箕輪衆,23100,False,S17,千本桜,24117
101,S17,千本桜,25217,True,S15,上州箕輪衆,24200
102,S1,七福神,14300,False,S29,感謝祭,18600
103,S41,天下無双,23035,False,S21,戦国の夜明け,23200
104,S40,朱雀,23183,True,S9,漢龍関,22300
105,S19,北陸遊撃隊,20900,True,S31,無窮の夢,19300
106,S29,紫,18720,False,S38,侃侃貫徹,18800
107,S45,勇往邁進,23014,True,S46,蒼龍,21500
108,S41,あべ内閣,20900,True,S40,蒼炎,19100
109,S38,伏見稲荷,20900,False,S4,狭間,21800
110,S33,破軍の星,20900,True,S6,つの将軍,19800
111,S3,宵闇の八咫烏,18766,True,S2,第六天魔王,17900
112,S3,暁,24800,False,S39,鬼斬り,26700
113,S40,朱雀親衛隊,20400,False,S19,無道,21300
114,S31,天晴れ,18200,False,S19,翠虎軍,18600
115,S15,風林火山,29200,True,S6,都蘭,29317
116,S31,無窮の夢,18200,False,S19,北陸遊撃隊,19800
117,S15,和国一門,22600,True,S3,毘沙門天,21500
118,S42,魑魅魍魎,16000,False,S7,歌舞伎衆,18600
119,S41,月華衆,20400,True,S3,天神風,19100
120,S27,百鬼夜行竜王,13900,False,S5,華笠衆,18600
121,S29,寝具連合,24800,True,S35,魔法陣,24426
122,S39,風林火山,20400,False,S29,白夜の風,21300
123,S46,蒼龍,20400,False,S45,勇往邁進,21914
124,S27,鬼殺隊,13800,False,S35,治国平天下,16100
125,S3,毘沙門天,20400,False,S15,和国一門,21500
126,S15,朧桜,24800,True,S43,まほろば,24200
127,S2,洒々落々,27000,True,S37,XJAPAN,25700
128,S4,覇道流れ組,28700,True,S38,百折不撓,27200
129,S3,キャベツ太郎,22100,False,S29,百花繚乱,22800
130,S42,相模国,22100,False,S13,月華美刀,23200
131,S15,ゆるキャン,19900,False,S38,天下統一,20535
132,S11,坂東武者,26500,True,S33,百折不撓,26700
133,S38,侃侃貫徹,19900,True,S29,紫,19820
134,S21,戦国の夜明け,24300,True,S41,天下無双,24135
135,S23,雷迅雷鳴,22100,False,S6,ヴェルサーチ,23200
136,S39,RE・梁山泊,26500,False,S19,其除如林,30100
137,S7,織田家,22100,False,S17,漆黒の軍団,23000
138,S13,月華美刀,24300,True,S42,相模国,23200
139,S6,ヴェルサーチ,24300,True,S23,雷迅雷鳴,23200
140,S25,四魔貴族,22100,False,S21,蝉時雨,22800
141,S23,天運懺悔,24300,True,S39,毘、北陸軍談,23000
142,S42,さつまいも,24300,False,S11,日本,26700
143,S13,関東同盟,22139,True,S9,月華,20800
144,S4,天下静謐,26000,True,S15,合縁奇縁,25000
145,S35,治国平天下,17200,True,S27,鬼殺隊,14900
146,S17,三方原,21600,False,S45,飛春の野望,22500
147,S31,天鵞絨葵,17200,True,S2,ママの野望,17500
148,S7,真田華撃団,26000,True,S33,天一,24642
149,S10,覇王,21600,False,S5,豆柴,22000
150,S47,錦の御旗,26058,True,S42,ぱんころ軍,24500
151,S7,天狼衆,23761,True,S37,千心夢楽,22465
152,S38,天下統一,21635,True,S15,ゆるキャン,21000
153,S1,楽しく遊ぼう,21600,True,S39,天下布武,20800
154,S44,金吾丸,26000,True,S13,万里一空,24700
155,S31,北陸帝国,19400,True,S6,興国寺城,18400
156,S39,武田騎馬隊,23800,True,S31,雅治の家,23000
157,S35,義義義,21600,False,S49,春夏秋冬,22500
158,S11,天下布武1,21600,False,S45,鳳仙花,22500
159,S13,六文銭,21600,True,S25,慈愛への旅路,20785
