Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S37,八咫烏,18900,True,S31,奥州守護隊,18900
S47,天下布武,21100,True,S39,六文銭,20600
S31,天晴れ,21063,True,S37,深山幽谷,21100
S38,白虎,18937,False,S1,鬼神同盟,18900
S4,乃木,18900,False,S51,新選組猫隊,19100
S37,深山幽谷,21100,False,S31,天晴れ,21063
S39,真田六文銭,18900,False,S50,鳳仙,19100
S5,無課金同盟,21100,False,S19,天六大魔王,21100
S39,翼君,21100,False,S17,上田衆,21100
S44,武装戦線,18900,True,S51,ロンきーず,19100
S2,花ch,21100,False,S19,大義名分,20600
S31,奥州守護隊,18900,False,S37,八咫烏,18900
S1,鬼神同盟,18900,True,S38,白虎,18937
S17,上田衆,21100,True,S39,翼君,21100
S17,覇王,18900,True,S33,菊一文字,19100
S19,天六大魔王,21100,True,S5,無課金同盟,21100
S46,〜燎〜,20600,False,S53,表裏中一体,20600
S4,十万一心,18400,False,S49,一騎当千,18600
S44,千の風に,18400,False,S46,蒼龍,18400
S50,幕府ちくの,20600,True,S46,クロスギルド,20600
S39,六文銭,20600,False,S47,天下布武,21100
S27,新立呑屋連合,18400,True,S31,無窮の夢,18600
S42,大和,20600,True,S35,治国平天下,20600
S46,蒼龍,18400,True,S44,千の風に,18400
S37,飛信隊,18400,True,S55,武田家,18600
S46,クロスギルド,20600,False,S50,幕府ちくの,20600
S23,国士無双,18400,True,S25,周防国,18600
S19,大義名分,20600,True,S2,花ch,21100
S15,未蘭聖教徒,18400,False,S21,島津,18600
S53,表裏中一体,20600,True,S46,〜燎〜,20600
S35,治国平天下,20600,False,S42,大和,20600
S9,花鳥風月,18400,False,S39,自ゆう,18600
S50,おさんぽ,20100,False,S58,戦争屋,20100
S8,天下布武,17900,False,S40,男の修行,18100
S43,バリカン団,17900,True,S42,魑魅魍魎,18000
S33,不知火,20100,True,S29,月下雷鳴,19600
S52,黒炎,17900,True,S6,釈迦,17900
S50,花天月地,20100,True,S49,新撰組,20100
S55,煌黒龍,20100,True,S45,卍連合會,19600
S6,釈迦,17900,False,S52,黒炎,17900
S29,紫,17900,True,S1,獅子奮迅,18100
S58,戦争屋,20100,True,S50,おさんぽ,20100
S50,猪突猛進,20031,False,S41,月華衆,19600
S27,健康一番,17969,True,S52,煌星,18100
S31,鏡華水月,17900,True,S51,のぼうの城,18064
S49,夜の月の光,20100,False,S50,明倫館,19600
S8,くまモン,17900,True,S10,秋姫親衛隊,18017
S49,新撰組,20100,False,S50,花天月地,20100
S54,海中庭園,19600,True,S54,大人の社交場,19600
S55,風林火山,17400,True,S1,七福神,17400
S38,ヤックル,17400,False,S48,新撰組,17600
S54,大人の社交場,19600,False,S54,海中庭園,19600
S50,明倫館,19600,True,S49,夜の月の光,20100
S52,ZOO,17400,True,S37,行雲流水,17600
S21,関東卍會,19600,False,S56,天地人,19600
S42,・第天空・,17400,True,S5,新撰組,17400
S1,七福神,17400,False,S55,風林火山,17400
S41,月華衆,19600,True,S50,猪突猛進,20031
S5,新撰組,17400,False,S42,・第天空・,17400
S45,卍連合會,19600,False,S55,煌黒龍,20100
S44,喜怒哀楽,17400,False,S25,唯我独尊,17600
S29,月下雷鳴,19600,False,S33,不知火,20100
S39,天下布武,17400,False,S11,楽市楽座,17600
S56,天地人,19600,True,S21,関東卍會,19600
S49,足柄幕府,19100,True,S38,聖地,19100
S38,伏見稲荷,16900,False,S57,龍の里,17100
S51,北斗の庵,19100,False,S55,妖煌の摩天楼,19100
S2,第六天魔王,16900,False,S45,聖帝騎馬隊,16900
S6,とりま同盟,16900,False,S59,隣の天使様,17100
S33,菊一文字,19100,False,S17,覇王,18900
S51,ロンきーず,19100,False,S44,武装戦線,18900
S5,辺張上等,16900,False,S31,月下美人,16900
S46,真田丸,16900,False,S54,ゆずまみれ,17100
S50,鳳仙,19100,True,S39,真田六文銭,18900
S51,新選組猫隊,19100,True,S4,乃木,18900
S45,聖帝騎馬隊,16900,True,S2,第六天魔王,16900
S21,華光燐,16900,False,S56,桜花乱舞,17100
S38,聖地,19100,False,S49,足柄幕府,19100
S55,妖煌の摩天楼,19100,True,S51,北斗の庵,19100
S31,月下美人,16900,True,S5,辺張上等,16900
S31,無窮の夢,18600,False,S27,新立呑屋連合,18400
S21,味噌カツ帝国,16400,False,S50,最後の兎,16400
S39,自ゆう,18600,True,S9,花鳥風月,18400
S52,コツコツ部屋,16400,True,S40,朱雀親衛隊,16400
S25,周防国,18600,False,S23,国士無双,18400
S40,朱雀親衛隊,16400,False,S52,コツコツ部屋,16400
S55,武田家,18600,False,S37,飛信隊,18400
S21,DDD,16400,False,S56,アルデンテ,16600
S49,一騎当千,18600,True,S4,十万一心,18400
S50,最後の兎,16400,True,S21,味噌カツ帝国,16400
S3,宵闇の八咫烏,18600,False,S54,真聖育成部隊,18600
S39,風林火山,16400,False,S48,ロンちゃんズ,16600
S21,島津,18600,True,S15,未蘭聖教徒,18400
S2,熊井一家,16400,False,S49,飛竜蒼天,16600
S54,真聖育成部隊,18600,True,S3,宵闇の八咫烏,18600
S17,天下無双,16400,False,S57,毘・北陸軍談,16600
S7,百万一心,18100,True,S44,はぐれ雲,18100
S49,東海一,15900,True,S42,優駿,15900
S44,はぐれ雲,18100,False,S7,百万一心,18100
S42,優駿,15900,False,S49,東海一,15900
S46,虹霧島,15900,-1,S41,あべ内閣,16000
S52,煌星,18100,False,S27,健康一番,17969
S55,竜騰虎闘,15936,False,S48,新翼姫,15900
S51,のぼうの城,18064,False,S31,鏡華水月,17900
S1,獅子奮迅,18100,False,S29,紫,17900
S49,鬼猫城,15900,False,S33,KAME,15400
S42,獏羅天,15983,False,S40,チカニバル,15400
S10,秋姫親衛隊,18017,False,S8,くまモン,17900
S40,男の修行,18100,True,S8,天下布武,17900
S48,新翼姫,15900,True,S55,竜騰虎闘,15936
S41,あべ内閣,16000,-1,S46,虹霧島,15900
S42,魑魅魍魎,18000,False,S43,バリカン団,17900
S11,楽市楽座,17600,True,S39,天下布武,17400
S40,チカニバル,15400,True,S42,獏羅天,15983
S33,KAME,15400,True,S49,鬼猫城,15900
S23,上杉家,17600,True,S47,イエズス会,17600
S15,紅魔曇那,15400,False,S5,猫もふもふ,15400
S38,紺碧会,17600,True,S37,アインズ,17600
S25,唯我独尊,17600,True,S44,喜怒哀楽,17400
S5,猫もふもふ,15400,True,S15,紅魔曇那,15400
S37,行雲流水,17600,False,S52,ZOO,17400
S49,王帝月ノ宮,15400,True,S38,仔猫屋敷,15400
S37,アインズ,17600,False,S38,紺碧会,17600
S11,ねこ団,15400,False,S49,餡掛け,15400
S49,餡掛け,15400,True,S11,ねこ団,15400
S48,新撰組,17600,True,S38,ヤックル,17400
S47,イエズス会,17600,False,S23,上杉家,17600
S38,仔猫屋敷,15400,False,S49,王帝月ノ宮,15400
S54,日本帝国,14900,True,S33,百万石猫侍,14900
S54,ゆずまみれ,17100,True,S46,真田丸,16900
S1,白地城,14900,True,S6,六文銭,14400
S59,隣の天使様,17100,True,S6,とりま同盟,16900
S33,百万石猫侍,14900,False,S54,日本帝国,14900
S49,楽天カード万,17100,True,S53,葉月,17100
S53,葉月,17100,False,S49,楽天カード万,17100
S55,酒と肴,14900,True,S31,気心隊,14400
S53,飛翔隊,14900,False,S54,上善如水,14900
S56,桜花乱舞,17100,True,S21,華光燐,16900
S50,晴天の霹靂,14900,True,S23,百鬼夜行,14900
S57,龍の里,17100,True,S38,伏見稲荷,16900
S52,三英傑,17100,False,S57,竜宮城,17100
S23,百鬼夜行,14900,False,S50,晴天の霹靂,14900
S54,上善如水,14900,True,S53,飛翔隊,14900
S57,竜宮城,17100,True,S52,三英傑,17100
S56,アルデンテ,16600,True,S21,DDD,16400
S40,徳川幕府,14400,True,S3,雛桜,14400
S6,新・酒池肉林,14400,False,S53,花魁,14400
S48,ロンちゃんズ,16600,True,S39,風林火山,16400
S49,飛竜蒼天,16600,True,S2,熊井一家,16400
S56,島津家,14400,True,S13,島津の鬼,14400
S57,毘・北陸軍談,16600,True,S17,天下無双,16400
S3,雛桜,14400,False,S40,徳川幕府,14400
S13,島津の鬼,14400,False,S56,島津家,14400
S56,猛牛団,16600,False,S58,桜,16600
S53,花魁,14400,True,S6,新・酒池肉林,14400
S58,桜,16600,True,S56,猛牛団,16600
S6,六文銭,14400,False,S1,白地城,14900
S56,悪鬼羅刹,16600,True,S59,関東王将,16600
S59,関東王将,16600,False,S56,悪鬼羅刹,16600
S31,気心隊,14400,False,S55,酒と肴,14900
